user_id,feature,event_type,event_time
user_01459,dashboard,engagement,2021-06-03 08:24:00
user_01210,export,engagement,2021-08-02 18:33:00
user_00778,notifications,engagement,2021-11-05 14:49:00
user_00060,reporting,engagement,2021-05-28 19:24:00
user_00668,search,engagement,2021-08-29 13:52:00
user_00246,bulk_edit,engagement,2021-04-22 19:14:00
user_00244,search,engagement,2021-08-22 19:28:00
user_01292,search,engagement,2021-10-05 15:24:00
user_01170,dashboard,engagement,2021-04-17 15:47:00
user_00554,reporting,engagement,2021-06-13 18:49:00
user_01433,reporting,engagement,2021-04-30 13:29:00
user_01288,dashboard,engagement,2021-09-30 11:44:00
user_01159,dashboard,engagement,2021-05-10 14:39:00
user_00955,reporting,engagement,2021-08-30 09:17:00
user_00356,bulk_edit,engagement,2021-05-04 14:12:00
user_00457,bulk_edit,engagement,2021-03-04 14:17:00
user_00116,dashboard,engagement,2021-11-13 12:31:00
user_00388,bulk_edit,engagement,2021-10-29 14:46:00
user_00332,dashboard,engagement,2021-03-15 20:17:00
user_01460,dashboard,engagement,2021-10-03 09:47:00
user_00878,search,engagement,2021-10-07 13:08:00
user_00870,dashboard,engagement,2021-04-24 14:10:00
user_01362,bulk_edit,engagement,2021-02-19 17:04:00
user_00346,reporting,engagement,2021-11-17 19:35:00
user_01024,notifications,engagement,2021-04-20 08:29:00
user_00836,notifications,engagement,2021-08-15 13:52:00
user_00711,notifications,engagement,2021-05-12 18:34:00
user_01392,notifications,engagement,2021-10-08 19:18:00
user_01148,search,engagement,2021-09-28 08:24:00
user_00735,search,engagement,2021-03-26 17:50:00
user_01175,bulk_edit,engagement,2021-09-26 10:04:00
user_00409,export,engagement,2021-08-12 09:55:00
user_00412,bulk_edit,engagement,2021-09-07 08:25:00
user_01215,search,engagement,2021-03-25 14:17:00
user_00193,bulk_edit,engagement,2021-08-27 19:14:00
user_00909,notifications,engagement,2021-04-17 10:19:00
user_01148,search,engagement,2021-09-27 17:48:00
user_01220,bulk_edit,engagement,2021-10-27 14:32:00
user_00644,dashboard,engagement,2021-07-12 09:35:00
user_00507,reporting,engagement,2021-08-01 10:51:00
user_01114,export,engagement,2021-09-30 12:29:00
user_01261,reporting,engagement,2021-09-14 09:02:00
user_01440,bulk_edit,engagement,2021-06-14 16:06:00
user_00023,reporting,engagement,2021-06-02 12:43:00
user_01445,reporting,engagement,2021-11-01 20:42:00
user_01055,notifications,engagement,2021-07-12 09:28:00
user_00938,dashboard,engagement,2021-03-19 14:53:00
user_00995,export,engagement,2021-01-12 11:46:00
user_01460,dashboard,engagement,2021-09-28 11:03:00
user_01377,reporting,engagement,2021-08-07 13:07:00
user_00637,search,engagement,2021-04-25 15:38:00
user_00580,bulk_edit,engagement,2021-06-11 18:17:00
user_00545,reporting,engagement,2021-10-24 13:05:00
user_00042,bulk_edit,engagement,2021-02-24 10:19:00
user_00912,search,engagement,2021-03-28 18:38:00
user_01408,reporting,engagement,2021-01-23 15:17:00
user_00979,export,engagement,2021-08-14 17:49:00
user_00941,notifications,engagement,2021-11-21 17:06:00
user_00102,dashboard,engagement,2021-02-28 13:38:00
user_01471,reporting,engagement,2021-04-28 14:01:00
user_01261,reporting,engagement,2021-09-06 16:42:00
user_00271,export,engagement,2021-08-31 08:23:00
user_00347,export,engagement,2021-06-14 16:09:00
user_01115,search,engagement,2021-06-27 19:43:00
user_01027,search,engagement,2021-10-30 11:01:00
user_01467,bulk_edit,engagement,2021-06-12 15:05:00
user_00684,search,engagement,2021-02-24 08:44:00
user_01459,dashboard,engagement,2021-05-11 20:40:00
user_00416,dashboard,engagement,2021-02-14 15:22:00
user_00973,export,engagement,2021-09-02 10:42:00
user_01047,export,engagement,2021-05-02 09:43:00
user_00036,search,engagement,2021-09-28 10:25:00
user_00937,reporting,engagement,2021-11-13 14:45:00
user_01313,notifications,engagement,2021-06-18 11:25:00
user_01421,dashboard,engagement,2021-10-13 08:09:00
user_01340,search,engagement,2021-10-10 13:49:00
user_01493,reporting,engagement,2021-10-01 20:20:00
user_00429,dashboard,engagement,2021-07-19 13:11:00
user_01438,bulk_edit,engagement,2021-07-05 17:10:00
user_00917,bulk_edit,engagement,2021-02-19 18:12:00
user_00617,notifications,engagement,2021-05-16 17:52:00
user_00075,export,engagement,2021-05-03 12:11:00
user_00675,reporting,engagement,2021-09-02 18:59:00
user_01265,reporting,engagement,2021-03-30 14:16:00
user_01036,search,engagement,2021-04-15 13:42:00
user_00148,dashboard,engagement,2021-03-27 08:36:00
user_00221,search,engagement,2021-11-06 18:33:00
user_00364,notifications,engagement,2021-07-17 17:04:00
user_00605,bulk_edit,engagement,2021-06-17 19:04:00
user_00178,search,engagement,2021-09-06 11:24:00
user_00470,bulk_edit,engagement,2021-05-08 20:26:00
user_00878,search,engagement,2021-10-04 12:55:00
user_00921,search,engagement,2021-01-27 18:40:00
user_00856,bulk_edit,engagement,2021-06-01 10:41:00
user_00786,dashboard,engagement,2021-05-20 08:59:00
user_00764,bulk_edit,engagement,2021-05-26 20:08:00
user_00909,notifications,engagement,2021-03-30 20:26:00
user_00281,search,engagement,2021-02-17 16:14:00
user_00162,dashboard,engagement,2021-08-17 15:05:00
user_00856,export,engagement,2021-06-02 18:55:00
user_00156,search,engagement,2021-09-17 08:55:00
user_00256,export,engagement,2021-10-17 10:54:00
user_00368,reporting,engagement,2021-02-07 10:03:00
user_01414,bulk_edit,engagement,2021-06-15 17:24:00
user_01193,dashboard,engagement,2021-05-18 16:18:00
user_00858,dashboard,engagement,2021-05-30 13:53:00
user_00919,search,engagement,2021-08-15 17:25:00
user_01100,notifications,engagement,2021-04-04 08:54:00
user_00325,dashboard,engagement,2021-10-04 12:13:00
user_01186,search,engagement,2021-08-07 16:47:00
user_01449,notifications,engagement,2021-01-23 18:41:00
user_00324,notifications,engagement,2021-09-28 12:12:00
user_00522,dashboard,engagement,2021-06-23 13:22:00
user_01478,dashboard,engagement,2021-08-03 10:43:00
user_00407,reporting,engagement,2021-11-17 14:24:00
user_01400,dashboard,engagement,2021-05-16 13:09:00
user_01295,reporting,engagement,2021-07-16 08:57:00
user_01321,export,engagement,2021-06-05 09:50:00
user_01058,export,engagement,2021-03-23 17:03:00
user_01002,search,engagement,2021-05-15 20:41:00
user_00742,bulk_edit,engagement,2021-06-04 18:14:00
user_00518,dashboard,engagement,2021-01-12 12:07:00
user_00088,search,engagement,2021-01-22 18:26:00
user_01001,notifications,engagement,2021-10-14 16:59:00
user_00524,search,engagement,2021-08-10 11:00:00
user_01403,reporting,engagement,2021-08-02 18:40:00
user_01306,notifications,engagement,2021-03-08 13:17:00
user_01310,reporting,engagement,2021-04-10 12:40:00
user_01412,export,engagement,2021-06-10 17:08:00
user_01414,reporting,engagement,2021-06-11 13:20:00
user_00382,notifications,engagement,2021-09-07 08:44:00
user_00197,export,engagement,2021-03-16 09:33:00
user_00954,export,engagement,2021-02-05 09:05:00
user_00684,search,engagement,2021-02-09 16:15:00
user_01327,export,engagement,2021-02-26 13:54:00
user_00698,dashboard,engagement,2021-05-22 19:40:00
user_00387,notifications,engagement,2021-10-14 18:24:00
user_00267,dashboard,engagement,2021-03-10 10:46:00
user_01070,dashboard,engagement,2021-04-19 16:42:00
user_01047,export,engagement,2021-05-01 19:44:00
user_00683,notifications,engagement,2021-11-08 14:19:00
user_00809,export,engagement,2021-03-12 13:10:00
user_01334,dashboard,engagement,2021-03-18 08:12:00
user_00670,search,engagement,2021-04-29 09:27:00
user_00388,notifications,engagement,2021-10-17 18:46:00
user_01379,reporting,engagement,2021-10-12 09:46:00
user_00439,dashboard,engagement,2021-07-08 20:23:00
user_00036,notifications,engagement,2021-09-30 20:39:00
user_01439,bulk_edit,engagement,2021-03-09 10:37:00
user_00017,bulk_edit,engagement,2021-11-29 15:22:00
user_01340,export,engagement,2021-09-15 11:46:00
user_01113,dashboard,engagement,2021-07-27 19:46:00
user_00951,bulk_edit,engagement,2021-03-02 12:13:00
user_00706,search,engagement,2021-05-30 19:27:00
user_00023,dashboard,engagement,2021-05-28 14:34:00
user_00005,bulk_edit,engagement,2021-05-13 12:55:00
user_00239,export,engagement,2021-03-16 09:20:00
user_00553,search,engagement,2021-06-08 08:10:00
user_01207,notifications,engagement,2021-11-07 20:25:00
user_00704,notifications,engagement,2021-02-10 12:19:00
user_00006,dashboard,engagement,2021-09-21 19:18:00
user_00975,export,engagement,2021-10-19 09:29:00
user_00768,export,engagement,2021-07-26 19:46:00
user_00912,notifications,engagement,2021-04-11 08:25:00
user_00110,dashboard,engagement,2021-02-11 16:05:00
user_01203,notifications,engagement,2021-08-31 12:32:00
user_01159,search,engagement,2021-05-16 20:33:00
user_00889,export,engagement,2021-07-16 11:22:00
user_00489,reporting,engagement,2021-09-27 10:27:00
user_00196,bulk_edit,engagement,2021-05-21 12:07:00
user_00936,search,engagement,2021-06-19 08:30:00
user_00375,bulk_edit,engagement,2021-10-02 18:34:00
user_00995,reporting,engagement,2021-01-19 13:13:00
user_00691,export,engagement,2021-02-27 12:07:00
user_00827,search,engagement,2021-09-26 17:40:00
user_01093,dashboard,engagement,2021-08-09 11:54:00
user_00678,export,engagement,2021-05-13 14:11:00
user_00024,bulk_edit,engagement,2021-11-08 09:03:00
user_01093,dashboard,engagement,2021-08-06 12:26:00
user_00660,dashboard,engagement,2021-03-02 14:07:00
user_00549,bulk_edit,engagement,2021-03-11 14:39:00
user_00210,notifications,engagement,2021-08-02 13:22:00
user_00362,notifications,engagement,2021-05-23 20:52:00
user_00238,notifications,engagement,2021-09-07 14:23:00
user_00875,bulk_edit,engagement,2021-08-03 09:08:00
user_01361,export,engagement,2021-03-05 12:01:00
user_01236,notifications,engagement,2021-04-29 08:43:00
user_00306,bulk_edit,engagement,2021-09-09 16:40:00
user_01170,bulk_edit,engagement,2021-03-31 09:30:00
user_00791,bulk_edit,engagement,2021-03-19 13:06:00
user_00699,dashboard,engagement,2021-03-06 09:23:00
user_00401,search,engagement,2021-04-22 19:51:00
user_01024,search,engagement,2021-05-04 11:39:00
user_00148,search,engagement,2021-03-20 16:09:00
user_00760,search,engagement,2021-10-04 17:31:00
user_00800,reporting,engagement,2021-06-13 18:33:00
user_01074,reporting,engagement,2021-05-19 08:22:00
user_00488,search,engagement,2021-10-06 14:21:00
user_01218,export,engagement,2021-10-29 14:54:00
user_00819,bulk_edit,engagement,2021-01-24 09:50:00
user_00698,bulk_edit,engagement,2021-05-14 13:13:00
user_00007,dashboard,engagement,2021-06-06 18:09:00
user_01415,dashboard,engagement,2021-08-15 18:38:00
user_01373,search,engagement,2021-05-10 10:30:00
user_00784,notifications,engagement,2021-10-06 14:00:00
user_00738,notifications,engagement,2021-05-24 10:27:00
user_00409,search,engagement,2021-08-13 19:58:00
user_00631,bulk_edit,engagement,2021-06-25 18:31:00
user_00967,notifications,engagement,2021-01-27 20:22:00
user_01500,reporting,engagement,2021-04-02 11:03:00
user_00379,export,engagement,2021-07-25 10:29:00
user_01002,dashboard,engagement,2021-05-11 18:21:00
user_00808,search,engagement,2021-03-03 17:11:00
user_00957,bulk_edit,engagement,2021-03-10 13:08:00
user_00627,search,engagement,2021-04-03 10:16:00
user_00524,notifications,engagement,2021-08-27 18:12:00
user_01469,search,engagement,2021-01-16 18:20:00
user_01449,search,engagement,2021-01-25 12:18:00
user_00439,dashboard,engagement,2021-06-26 20:50:00
user_01024,reporting,engagement,2021-04-06 11:15:00
user_00925,notifications,engagement,2021-02-05 16:14:00
user_00880,reporting,engagement,2021-04-09 09:20:00
user_00565,bulk_edit,engagement,2021-10-03 18:25:00
user_00489,reporting,engagement,2021-09-06 13:36:00
user_00157,export,engagement,2021-09-20 09:49:00
user_01335,search,engagement,2021-10-16 19:57:00
user_00692,dashboard,engagement,2021-11-09 08:31:00
user_01132,export,engagement,2021-08-08 13:52:00
user_01172,export,engagement,2021-09-13 17:31:00
user_00111,reporting,engagement,2021-09-19 15:42:00
user_00373,bulk_edit,engagement,2021-08-10 20:42:00
user_01281,bulk_edit,engagement,2021-06-02 17:42:00
user_01032,search,engagement,2021-03-23 11:15:00
user_00352,notifications,engagement,2021-03-26 10:24:00
user_01081,export,engagement,2021-02-24 15:55:00
user_01259,reporting,engagement,2021-02-24 12:23:00
user_00808,notifications,engagement,2021-02-24 15:51:00
user_01154,reporting,engagement,2021-07-15 17:08:00
user_00413,dashboard,engagement,2021-06-15 17:46:00
user_01265,reporting,engagement,2021-03-22 08:01:00
user_00021,dashboard,engagement,2021-08-28 19:45:00
user_01301,dashboard,engagement,2021-03-15 08:23:00
user_00931,search,engagement,2021-08-02 18:56:00
user_00511,bulk_edit,engagement,2021-05-28 14:17:00
user_01027,dashboard,engagement,2021-10-19 19:51:00
user_00017,bulk_edit,engagement,2021-12-07 20:34:00
user_00553,bulk_edit,engagement,2021-07-08 09:52:00
user_01437,notifications,engagement,2021-06-19 12:07:00
user_00315,dashboard,engagement,2021-09-05 16:16:00
user_00654,dashboard,engagement,2021-03-25 18:35:00
user_00366,export,engagement,2021-07-04 18:48:00
user_01129,notifications,engagement,2021-09-25 18:37:00
user_01407,notifications,engagement,2021-06-14 15:48:00
user_01110,bulk_edit,engagement,2021-09-21 15:42:00
user_01453,bulk_edit,engagement,2021-07-16 15:54:00
user_01102,bulk_edit,engagement,2021-06-29 13:36:00
user_00171,bulk_edit,engagement,2021-04-09 14:39:00
user_00713,dashboard,engagement,2021-07-18 10:51:00
user_00846,reporting,engagement,2021-06-10 08:03:00
user_01111,bulk_edit,engagement,2021-10-31 12:07:00
user_00601,dashboard,engagement,2021-11-29 12:58:00
user_00002,export,engagement,2021-04-19 14:42:00
user_00520,notifications,engagement,2021-07-21 13:12:00
user_00721,export,engagement,2021-03-27 16:16:00
user_00426,search,engagement,2021-06-13 15:26:00
user_01255,search,engagement,2021-08-23 09:01:00
user_00298,notifications,engagement,2021-09-30 18:54:00
user_01468,dashboard,engagement,2021-03-30 15:33:00
user_00349,bulk_edit,engagement,2021-03-10 18:19:00
user_00139,notifications,engagement,2021-04-12 08:54:00
user_01102,bulk_edit,engagement,2021-07-07 16:13:00
user_00610,dashboard,engagement,2021-08-22 10:32:00
user_00865,dashboard,engagement,2021-06-04 11:41:00
user_00174,reporting,engagement,2021-06-16 08:09:00
user_00662,notifications,engagement,2021-08-02 17:41:00
user_00773,notifications,engagement,2021-11-25 20:53:00
user_00231,search,engagement,2021-05-06 16:09:00
user_01407,notifications,engagement,2021-06-25 15:31:00
user_00761,notifications,engagement,2021-08-09 18:33:00
user_00537,notifications,engagement,2021-05-31 08:40:00
user_01477,reporting,engagement,2021-08-14 16:56:00
user_00259,export,engagement,2021-03-29 08:18:00
user_00662,search,engagement,2021-08-14 14:28:00
user_00847,dashboard,engagement,2021-04-02 18:26:00
user_01001,notifications,engagement,2021-10-11 20:32:00
user_00156,export,engagement,2021-08-24 19:36:00
user_00893,search,engagement,2021-09-18 15:33:00
user_01195,dashboard,engagement,2021-06-18 18:55:00
user_00540,export,engagement,2021-07-07 17:32:00
user_00790,notifications,engagement,2021-11-16 08:20:00
user_00235,export,engagement,2021-02-10 09:20:00
user_01480,reporting,engagement,2021-11-03 17:56:00
user_00071,notifications,engagement,2021-08-22 12:41:00
user_00253,bulk_edit,engagement,2021-03-30 15:17:00
user_00628,export,engagement,2021-09-23 10:06:00
user_00433,bulk_edit,engagement,2021-08-30 14:54:00
user_01483,reporting,engagement,2021-07-30 13:51:00
user_01421,dashboard,engagement,2021-10-08 10:42:00
user_01487,search,engagement,2021-03-22 09:43:00
user_00884,bulk_edit,engagement,2021-08-05 11:04:00
user_00892,bulk_edit,engagement,2021-11-09 09:01:00
user_00870,dashboard,engagement,2021-04-19 14:25:00
user_01060,export,engagement,2021-05-12 19:42:00
user_00460,reporting,engagement,2021-04-24 14:21:00
user_00370,search,engagement,2021-10-25 16:19:00
user_01380,dashboard,engagement,2021-04-28 08:34:00
user_00713,notifications,engagement,2021-07-22 20:35:00
user_01223,notifications,engagement,2021-05-30 13:23:00
user_01065,search,engagement,2021-11-06 11:11:00
user_01048,notifications,engagement,2021-09-03 11:28:00
user_01222,dashboard,engagement,2021-06-26 11:16:00
user_01168,dashboard,engagement,2021-04-23 16:14:00
user_01074,reporting,engagement,2021-06-22 16:57:00
user_01485,notifications,engagement,2021-04-25 16:28:00
user_00480,reporting,engagement,2021-11-04 08:53:00
user_01057,dashboard,engagement,2021-04-22 19:28:00
user_01400,notifications,engagement,2021-05-09 11:50:00
user_00856,bulk_edit,engagement,2021-05-31 08:55:00
user_00624,reporting,engagement,2021-02-14 11:03:00
user_00178,dashboard,engagement,2021-09-13 13:07:00
user_00609,bulk_edit,engagement,2021-04-04 18:34:00
user_00753,dashboard,engagement,2021-07-31 15:25:00
user_00770,search,engagement,2021-03-27 17:41:00
user_00984,search,engagement,2021-04-30 19:41:00
user_00847,search,engagement,2021-04-22 14:20:00
user_00247,export,engagement,2021-05-10 19:30:00
user_00463,reporting,engagement,2021-04-09 19:16:00
user_00091,reporting,engagement,2021-04-14 17:05:00
user_01062,bulk_edit,engagement,2021-04-18 17:02:00
user_00571,search,engagement,2021-08-13 08:50:00
user_00092,export,engagement,2021-07-11 09:41:00
user_01384,dashboard,engagement,2021-04-13 13:14:00
user_00700,reporting,engagement,2021-09-11 11:47:00
user_00935,search,engagement,2021-10-21 08:31:00
user_00992,reporting,engagement,2021-10-07 10:12:00
